company_name,live_count,death_happened,death_case_index
C_1465,5,False,
C_1466,13,False,
C_1467,20,False,
C_1468,1,False,
C_1469,0,True,0.0
C_1470,20,False,
C_1471,0,True,0.0
C_1472,20,False,
C_1473,20,False,
C_1474,4,False,
C_1475,8,False,
C_1476,20,False,
C_1477,1,False,
C_1478,6,False,
C_1479,7,False,
C_1480,1,False,
C_1481,6,False,
C_1482,8,False,
C_1483,20,False,
C_1484,20,False,
C_1485,8,False,
C_1486,13,False,
C_1487,11,False,
C_1488,2,False,
C_1489,2,False,
C_1490,19,False,
C_1491,20,False,
C_1492,20,False,
C_1493,14,False,
C_1494,4,False,
C_1495,16,False,
C_1496,13,False,
C_1497,0,True,0.0
C_1498,1,False,
C_1499,7,False,
C_1500,0,True,0.0
C_1501,20,False,
C_1502,6,False,
C_1503,3,False,
C_1504,8,False,
C_1505,20,False,
C_1506,5,False,
C_1507,2,False,
C_1508,6,False,
C_1509,1,False,
C_1510,17,False,
C_1511,13,False,
C_1512,1,False,
C_1513,13,False,
C_1514,6,False,
C_1515,18,False,
C_1516,3,False,
C_1517,19,False,
C_1518,4,False,
C_1519,0,True,0.0
C_1520,3,False,
C_1521,6,False,
C_1522,0,True,0.0
C_1523,0,True,0.0
C_1524,1,False,
C_1525,12,False,
C_1526,19,False,
C_1527,20,False,
C_1528,1,False,
C_1529,9,False,
C_1530,19,False,
C_1531,16,False,
C_1532,2,False,
C_1533,19,False,
C_1534,11,False,
C_1535,16,False,
C_1536,8,False,
C_1537,4,False,
C_1538,20,False,
C_1539,20,False,
C_1540,20,False,
C_1541,6,False,
C_1542,14,False,
C_1543,1,False,
C_1544,4,False,
C_1545,0,True,0.0
C_1546,1,False,
C_1547,4,False,
C_1548,8,False,
C_1549,20,False,
C_1550,20,False,
C_1551,3,False,
C_1552,4,False,
C_1553,20,False,
C_1554,2,False,
C_1555,19,False,
C_1556,5,False,
C_1557,2,False,
C_1558,11,False,
C_1559,14,False,
C_1560,20,False,
C_1561,0,True,0.0
C_1562,15,False,
C_1563,2,False,
C_1564,20,False,
C_1565,12,False,
C_1566,3,False,
C_1567,1,False,
C_1568,13,False,
C_1569,6,False,
C_1570,2,False,
C_1571,20,False,
C_1572,16,False,
C_1573,4,False,
C_1574,10,False,
C_1575,9,False,
C_1576,0,True,0.0
C_1577,0,True,0.0
C_1578,4,False,
C_1579,1,False,
C_1580,1,False,
C_1581,20,False,
C_1582,6,False,
C_1583,6,False,
C_1584,11,False,
C_1585,20,False,
C_1586,2,False,
C_1587,20,False,
C_1588,12,False,
C_1589,20,False,
C_1590,19,False,
C_1591,2,False,
C_1592,20,False,
C_1593,0,True,0.0
C_1594,0,True,0.0
C_1595,20,False,
C_1596,1,False,
C_1597,12,False,
C_1598,20,False,
C_1599,12,False,
C_1600,16,False,
C_1601,2,False,
C_1602,0,True,0.0
C_1603,13,False,
C_1604,17,False,
C_1605,20,False,
C_1606,15,False,
C_1607,2,False,
C_1608,20,False,
C_1609,20,False,
C_1610,18,False,
C_1611,20,False,
C_1612,20,False,
C_1613,20,False,
C_1614,4,False,
C_1615,15,False,
C_1616,1,False,
C_1617,20,False,
C_1618,0,True,0.0
C_1619,20,False,
C_1620,20,False,
C_1621,2,False,
C_1622,20,False,
C_1623,20,False,
C_1624,1,False,
C_1625,20,False,
C_1626,15,False,
C_1627,20,False,
C_1628,16,False,
C_1629,8,False,
C_1630,19,False,
C_1631,20,False,
C_1632,9,False,
C_1633,9,False,
C_1634,19,False,
C_1635,13,False,
C_1636,20,False,
C_1637,15,False,
C_1638,2,False,
C_1639,20,False,
C_1640,1,False,
C_1641,15,False,
C_1642,20,False,
C_1643,0,True,0.0
C_1644,20,False,
C_1645,20,False,
C_1646,19,False,
C_1647,20,False,
C_1648,18,False,
C_1649,6,False,
C_1650,1,False,
C_1651,20,False,
C_1652,9,False,
C_1653,20,False,
C_1654,20,False,
C_1655,12,False,
C_1656,1,False,
C_1657,20,False,
C_1658,18,False,
C_1659,1,False,
C_1660,20,False,
C_1661,20,False,
C_1662,3,False,
C_1663,2,False,
C_1664,10,False,
C_1665,0,True,0.0
C_1666,20,False,
C_1667,0,True,0.0
C_1668,0,True,0.0
C_1669,10,False,
C_1670,20,False,
C_1671,5,False,
C_1672,20,False,
C_1673,20,False,
C_1674,20,False,
C_1675,1,False,
C_1676,6,False,
C_1677,20,False,
C_1678,20,False,
C_1679,1,False,
C_1680,3,False,
C_1681,12,False,
C_1682,20,False,
C_1683,20,False,
C_1684,2,False,
C_1685,4,False,
C_1686,2,False,
C_1687,16,False,
C_1688,1,False,
C_1689,7,False,
C_1690,16,False,
C_1691,19,False,
C_1692,20,False,
C_1693,19,False,
C_1694,20,False,
C_1695,11,False,
C_1696,20,False,
C_1697,16,False,
C_1698,5,False,
C_1699,1,False,
C_1700,20,False,
C_1701,8,False,
C_1702,0,True,0.0
C_1703,9,False,
C_1704,20,False,
C_1705,20,False,
C_1706,20,False,
C_1707,1,False,
C_1708,5,False,
C_1709,0,True,0.0
C_1710,6,False,
C_1711,1,False,
C_1712,0,True,0.0
C_1713,16,False,
C_1714,5,False,
C_1715,20,False,
C_1716,6,False,
C_1717,0,True,0.0
C_1718,20,False,
C_1719,4,False,
C_1720,19,False,
C_1721,3,False,
C_1722,20,False,
C_1723,9,False,
C_1724,15,False,
C_1725,20,False,
C_1726,12,False,
C_1727,5,False,
C_1728,7,False,
C_1729,0,True,0.0
C_1730,20,False,
C_1731,17,False,
C_1732,20,False,
C_1733,20,False,
C_1734,16,False,
C_1735,5,False,
C_1736,4,False,
C_1737,20,False,
C_1738,7,False,
C_1739,20,False,
C_1740,20,False,
C_1741,19,False,
C_1742,8,False,
C_1743,1,False,
C_1744,20,False,
C_1745,0,True,0.0
C_1746,5,False,
C_1747,19,False,
C_1748,2,False,
C_1749,20,False,
C_1750,10,False,
C_1751,15,False,
C_1752,8,False,
C_1753,20,False,
C_1754,1,False,
C_1755,15,False,
C_1756,1,False,
C_1757,3,False,
C_1758,7,False,
C_1759,8,False,
C_1760,7,False,
C_1761,20,False,
C_1762,5,False,
C_1763,5,False,
C_1764,7,False,
C_1765,7,False,
C_1766,16,False,
C_1767,5,False,
C_1768,3,False,
C_1769,5,False,
C_1770,2,False,
C_1771,20,False,
C_1772,11,False,
C_1773,20,False,
C_1774,4,False,
C_1775,20,False,
C_1776,1,False,
C_1777,20,False,
C_1778,0,True,0.0
C_1779,9,False,
C_1780,5,False,
C_1781,20,False,
C_1782,5,False,
C_1783,1,False,
C_1784,18,False,
C_1785,11,False,
C_1786,2,False,
C_1787,12,False,
C_1788,12,False,
C_1789,7,False,
C_1790,20,False,
C_1791,15,False,
C_1792,16,False,
C_1793,20,False,
C_1794,9,False,
C_1795,2,False,
C_1796,4,False,
C_1797,20,False,
C_1798,4,False,
C_1799,20,False,
C_1800,12,False,
C_1801,1,False,
C_1802,1,False,
C_1803,3,False,
C_1804,3,False,
C_1805,2,False,
C_1806,11,False,
C_1807,10,False,
C_1808,6,False,
C_1809,17,False,
C_1810,12,False,
C_1811,16,False,
C_1812,4,False,
C_1813,20,False,
C_1814,7,False,
C_1815,13,False,
C_1816,0,True,0.0
C_1817,8,False,
C_1818,20,False,
C_1819,0,True,0.0
C_1820,2,False,
C_1821,0,True,0.0
C_1822,19,False,
C_1823,11,False,
C_1824,8,False,
C_1825,19,False,
C_1826,20,False,
C_1827,5,False,
C_1828,6,False,
C_1829,6,False,
C_1830,3,False,
C_1831,2,False,
C_1832,20,False,
C_1833,3,False,
C_1834,11,False,
C_1835,20,False,
C_1836,9,False,
C_1837,13,False,
C_1838,1,False,
C_1839,16,False,
C_1840,13,False,
C_1841,12,False,
C_1842,2,False,
C_1843,20,False,
C_1844,18,False,
C_1845,2,False,
C_1846,7,False,
C_1847,12,False,
C_1848,19,False,
C_1849,14,False,
C_1850,1,False,
C_1851,3,False,
C_1852,19,False,
C_1853,20,False,
C_1854,3,False,
C_1855,17,False,
C_1856,2,False,
C_1857,20,False,
C_1858,6,False,
C_1859,20,False,
C_1860,9,False,
C_1861,11,False,
C_1862,2,False,
C_1863,20,False,
C_1864,2,False,
C_1865,7,False,
C_1866,1,False,
C_1867,14,False,
C_1868,2,False,
C_1869,2,False,
C_1870,4,False,
C_1871,6,False,
C_1872,4,False,
C_1873,20,False,
C_1874,13,False,
C_1875,19,False,
C_1876,1,False,
C_1877,6,False,
C_1878,20,False,
C_1879,11,False,
C_1880,20,False,
C_1881,2,False,
C_1882,1,False,
C_1883,0,True,0.0
C_1884,6,False,
C_1885,8,False,
C_1886,6,False,
C_1887,1,False,
C_1888,20,False,
C_1889,13,False,
C_1890,8,False,
C_1891,20,False,
C_1892,8,False,
C_1893,4,False,
C_1894,20,False,
C_1895,10,False,
C_1896,20,False,
C_1897,2,False,
C_1898,20,False,
C_1899,1,False,
C_1900,5,False,
C_1901,1,False,
C_1902,20,False,
C_1903,10,False,
C_1904,1,False,
C_1905,12,False,
C_1906,2,False,
C_1907,19,False,
C_1908,3,False,
C_1909,0,True,0.0
C_1910,6,False,
C_1911,1,False,
C_1912,4,False,
C_1913,5,False,
C_1914,9,False,
C_1915,8,False,
C_1916,0,True,0.0
C_1917,20,False,
C_1918,20,False,
C_1919,1,False,
C_1920,16,False,
C_1921,2,False,
C_1922,20,False,
C_1923,2,False,
C_1924,1,False,
C_1925,1,False,
C_1926,2,False,
C_1927,19,False,
C_1928,16,False,
C_1929,20,False,
C_1930,2,False,
C_1931,16,False,
C_1932,6,False,
C_1933,20,False,
C_1934,4,False,
C_1935,1,False,
C_1936,13,False,
C_1937,20,False,
C_1938,20,False,
C_1939,3,False,
C_1940,8,False,
C_1941,16,False,
C_1942,2,False,
C_1943,20,False,
C_1944,5,False,
C_1945,12,False,
C_1946,4,False,
C_1947,2,False,
C_1948,2,False,
C_1949,16,False,
C_1950,17,False,
C_1951,2,False,
C_1952,10,False,
C_1953,0,True,0.0
C_1954,19,False,
C_1955,6,False,
C_1956,14,False,
C_1957,8,False,
C_1958,2,False,
C_1959,7,False,
C_1960,0,True,0.0
C_1961,17,False,
C_1962,18,False,
C_1963,18,False,
C_1964,6,False,
C_1965,20,False,
C_1966,20,False,
C_1967,2,False,
C_1968,2,False,
C_1969,0,True,0.0
C_1970,11,False,
C_1971,11,False,
C_1972,3,False,
C_1973,4,False,
C_1974,18,False,
C_1975,5,False,
C_1976,3,False,
C_1977,0,True,0.0
C_1978,18,False,
C_1979,17,False,
C_1980,15,False,
C_1981,2,False,
C_1982,0,True,0.0
C_1983,4,False,
C_1984,19,False,
C_1985,2,False,
C_1986,8,False,
C_1987,2,False,
C_1988,15,False,
C_1989,4,False,
C_1990,13,False,
C_1991,12,False,
C_1992,13,False,
C_1993,20,False,
C_1994,0,True,0.0
C_1995,0,True,0.0
C_1996,12,False,
C_1997,20,False,
C_1998,0,True,0.0
C_1999,20,False,
C_2000,10,False,
C_2001,12,False,
C_2002,0,True,0.0
C_2003,20,False,
C_2004,0,True,0.0
C_2005,8,False,
C_2006,13,False,
C_2007,20,False,
C_2008,17,False,
C_2009,6,False,
C_2010,4,False,
C_2011,4,False,
C_2012,20,False,
C_2013,3,False,
C_2014,1,False,
C_2015,16,False,
C_2016,11,False,
C_2017,7,False,
C_2018,20,False,
C_2019,17,False,
C_2020,5,False,
C_2021,20,False,
C_2022,20,False,
C_2023,7,False,
C_2024,3,False,
C_2025,7,False,
C_2026,5,False,
C_2027,3,False,
C_2028,13,False,
C_2029,18,False,
C_2030,1,False,
C_2031,18,False,
C_2032,3,False,
C_2033,13,False,
C_2034,13,False,
C_2035,1,False,
C_2036,8,False,
C_2037,5,False,
C_2038,1,False,
C_2039,17,False,
C_2040,0,True,0.0
C_2041,0,True,0.0
C_2042,2,False,
C_2043,5,False,
C_2044,1,False,
C_2045,12,False,
C_2046,19,False,
C_2047,1,False,
C_2048,1,False,
C_2049,20,False,
C_2050,6,False,
C_2051,0,True,0.0
C_2052,10,False,
C_2053,7,False,
C_2054,3,False,
C_2055,12,False,
C_2056,11,False,
C_2057,10,False,
C_2058,20,False,
C_2059,2,False,
C_2060,20,False,
C_2061,2,False,
C_2062,0,True,0.0
C_2063,1,False,
C_2064,5,False,
C_2065,7,False,
C_2066,20,False,
C_2067,7,False,
C_2068,5,False,
C_2069,3,False,
C_2070,20,False,
C_2071,20,False,
C_2072,2,False,
C_2073,0,True,0.0
C_2074,3,False,
C_2075,1,False,
C_2076,3,False,
C_2077,4,False,
C_2078,0,True,0.0
C_2079,2,False,
C_2080,9,False,
C_2081,13,False,
C_2082,2,False,
C_2083,20,False,
C_2084,8,False,
C_2085,12,False,
C_2086,7,False,
C_2087,9,False,
C_2088,0,True,0.0
C_2089,0,True,0.0
C_2090,3,False,
C_2091,3,False,
C_2092,4,False,
C_2093,20,False,
C_2094,7,False,
C_2095,6,False,
C_2096,9,False,
C_2097,12,False,
C_2098,9,False,
C_2099,5,False,
C_2100,4,False,
C_2101,14,False,
C_2102,20,False,
C_2103,10,False,
C_2104,5,False,
C_2105,19,False,
C_2106,0,True,0.0
C_2107,12,False,
C_2108,3,False,
C_2109,3,False,
C_2110,1,False,
C_2111,2,False,
C_2112,20,False,
C_2113,13,False,
C_2114,1,False,
C_2115,3,False,
C_2116,18,False,
C_2117,2,False,
C_2118,12,False,
C_2119,1,False,
C_2120,7,False,
C_2121,2,False,
C_2122,8,False,
C_2123,7,False,
C_2124,0,True,0.0
C_2125,20,False,
C_2126,9,False,
C_2127,1,False,
C_2128,3,False,
C_2129,16,False,
C_2130,20,False,
C_2131,1,False,
C_2132,0,True,0.0
C_2133,13,False,
C_2134,7,False,
C_2135,0,True,0.0
C_2136,5,False,
C_2137,4,False,
C_2138,12,False,
C_2139,20,False,
C_2140,7,False,
C_2141,20,False,
C_2142,3,False,
C_2143,20,False,
C_2144,1,False,
C_2145,2,False,
C_2146,1,False,
C_2147,1,False,
C_2148,20,False,
C_2149,20,False,
C_2150,14,False,
C_2151,10,False,
C_2152,15,False,
C_2153,10,False,
C_2154,0,True,0.0
C_2155,20,False,
C_2156,4,False,
C_2157,17,False,
C_2158,1,False,
C_2159,1,False,
C_2160,1,False,
C_2161,6,False,
C_2162,0,True,0.0
C_2163,0,True,0.0
C_2164,2,False,
C_2165,20,False,
C_2166,0,True,0.0
C_2167,7,False,
C_2168,17,False,
C_2169,6,False,
C_2170,20,False,
C_2171,0,True,0.0
C_2172,4,False,
C_2173,19,False,
C_2174,20,False,
C_2175,3,False,
C_2176,20,False,
C_2177,15,False,
C_2178,18,False,
C_2179,1,False,
C_2180,19,False,
C_2181,7,False,
C_2182,7,False,
C_2183,19,False,
C_2184,20,False,
C_2185,9,False,
C_2186,13,False,
C_2187,7,False,
C_2188,3,False,
C_2189,20,False,
C_2190,2,False,
C_2191,5,False,
C_2192,8,False,
C_2193,4,False,
C_2194,0,True,0.0
C_2195,4,False,
C_2196,7,False,
C_2197,9,False,
C_2198,6,False,
C_2199,11,False,
C_2200,2,False,
C_2201,2,False,
C_2202,20,False,
C_2203,15,False,
C_2204,6,False,
C_2205,8,False,
C_2206,1,False,
C_2207,6,False,
C_2208,16,False,
C_2209,2,False,
C_2210,4,False,
C_2211,20,False,
C_2212,4,False,
C_2213,13,False,
C_2214,6,False,
C_2215,7,False,
C_2216,6,False,
C_2217,3,False,
C_2218,20,False,
C_2219,4,False,
C_2220,1,False,
C_2221,13,False,
C_2222,1,False,
C_2223,0,True,0.0
C_2224,20,False,
C_2225,4,False,
C_2226,20,False,
C_2227,2,False,
C_2228,18,False,
C_2229,18,False,
C_2230,6,False,
C_2231,2,False,
C_2232,6,False,
C_2233,2,False,
C_2234,11,False,
C_2235,4,False,
C_2236,11,False,
C_2237,10,False,
C_2238,2,False,
C_2239,3,False,
C_2240,0,True,0.0
C_2241,17,False,
C_2242,18,False,
C_2243,15,False,
C_2244,10,False,
C_2245,7,False,
C_2246,20,False,
C_2247,4,False,
C_2248,4,False,
C_2249,5,False,
C_2250,6,False,
C_2251,15,False,
C_2252,9,False,
C_2253,16,False,
C_2254,1,False,
C_2255,7,False,
C_2256,18,False,
C_2257,20,False,
C_2258,9,False,
C_2259,1,False,
C_2260,3,False,
C_2261,10,False,
C_2262,20,False,
C_2263,20,False,
C_2264,20,False,
C_2265,7,False,
C_2266,16,False,
C_2267,2,False,
C_2268,1,False,
C_2269,5,False,
C_2270,2,False,
C_2271,20,False,
C_2272,5,False,
C_2273,7,False,
C_2274,20,False,
C_2275,20,False,
C_2276,7,False,
C_2277,11,False,
C_2278,2,False,
C_2279,7,False,
C_2280,9,False,
C_2281,12,False,
C_2282,12,False,
C_2283,3,False,
C_2284,20,False,
C_2285,13,False,
C_2286,20,False,
C_2287,2,False,
C_2288,0,True,0.0
C_2289,4,False,
C_2290,6,False,
C_2291,0,True,0.0
C_2292,15,False,
C_2293,0,True,0.0
C_2294,8,False,
C_2295,9,False,
C_2296,8,False,
C_2297,10,False,
C_2298,20,False,
C_2299,9,False,
C_2300,15,False,
C_2301,11,False,
C_2302,3,False,
C_2303,13,False,
C_2304,4,False,
C_2305,0,True,0.0
C_2306,7,False,
C_2307,19,False,
C_2308,2,False,
C_2309,1,False,
C_2310,2,False,
C_2311,20,False,
C_2312,20,False,
C_2313,7,False,
C_2314,5,False,
C_2315,2,False,
C_2316,17,False,
C_2317,11,False,
C_2318,20,False,
C_2319,3,False,
C_2320,19,False,
C_2321,18,False,
C_2322,0,True,0.0
C_2323,17,False,
C_2324,7,False,
C_2325,13,False,
C_2326,20,False,
C_2327,11,False,
C_2328,2,False,
C_2329,7,False,
C_2330,0,True,0.0
C_2331,4,False,
C_2332,3,False,
C_2333,14,False,
C_2334,13,False,
C_2335,0,True,0.0
C_2336,20,False,
C_2337,10,False,
C_2338,1,False,
C_2339,4,False,
C_2340,12,False,
C_2341,13,False,
C_2342,1,False,
C_2343,4,False,
C_2344,3,False,
C_2345,8,False,
C_2346,5,False,
C_2347,7,False,
C_2348,0,True,0.0
C_2349,9,False,
C_2350,0,True,0.0
C_2351,3,False,
C_2352,0,True,0.0
C_2353,20,False,
C_2354,13,False,
C_2355,6,False,
C_2356,20,False,
C_2357,12,False,
C_2358,0,True,0.0
C_2359,10,False,
C_2360,3,False,
C_2361,12,False,
C_2362,13,False,
C_2363,20,False,
C_2364,13,False,
C_2365,20,False,
C_2366,2,False,
C_2367,16,False,
C_2368,20,False,
C_2369,20,False,
C_2370,5,False,
C_2371,7,False,
C_2372,2,False,
C_2373,20,False,
C_2374,4,False,
C_2375,7,False,
C_2376,20,False,
C_2377,2,False,
C_2378,15,False,
C_2379,12,False,
C_2380,0,True,0.0
C_2381,1,False,
C_2382,12,False,
C_2383,5,False,
C_2384,2,False,
C_2385,5,False,
C_2386,5,False,
C_2387,17,False,
C_2388,5,False,
C_2389,8,False,
C_2390,8,False,
C_2391,20,False,
C_2392,1,False,
C_2393,12,False,
C_2394,9,False,
C_2395,3,False,
C_2396,20,False,
C_2397,0,True,0.0
C_2398,13,False,
C_2399,8,False,
C_2400,11,False,
C_2401,6,False,
C_2402,13,False,
C_2403,1,False,
C_2404,3,False,
C_2405,4,False,
C_2406,5,False,
C_2407,2,False,
C_2408,15,False,
C_2409,20,False,
C_2410,20,False,
C_2411,13,False,
C_2412,6,False,
C_2413,11,False,
C_2414,2,False,
C_2415,8,False,
C_2416,3,False,
C_2417,20,False,
C_2418,3,False,
C_2419,11,False,
C_2420,20,False,
C_2421,7,False,
C_2422,4,False,
C_2423,2,False,
C_2424,14,False,
C_2425,3,False,
C_2426,20,False,
C_2427,2,False,
C_2428,1,False,
C_2429,11,False,
C_2430,18,False,
C_2431,4,False,
C_2432,6,False,
C_2433,2,False,
C_2434,4,False,
C_2435,16,False,
C_2436,17,False,
C_2437,5,False,
C_2438,7,False,
C_2439,0,True,0.0
C_2440,1,False,
C_2441,4,False,
C_2442,2,False,
C_2443,0,True,0.0
C_2444,10,False,
C_2445,17,False,
C_2446,3,False,
C_2447,0,True,0.0
C_2448,16,False,
C_2449,5,False,
C_2450,7,False,
C_2451,1,False,
C_2452,6,False,
C_2453,6,False,
C_2454,5,False,
C_2455,20,False,
C_2456,6,False,
C_2457,5,False,
C_2458,20,False,
C_2459,0,True,0.0
C_2460,4,False,
C_2461,1,False,
C_2462,3,False,
C_2463,1,False,
C_2464,9,False,
C_2465,19,False,
C_2466,2,False,
C_2467,19,False,
C_2468,3,False,
C_2469,1,False,
C_2470,0,True,0.0
C_2471,20,False,
C_2472,13,False,
C_2473,6,False,
C_2474,10,False,
C_2475,1,False,
C_2476,20,False,
C_2477,3,False,
C_2478,2,False,
C_2479,4,False,
C_2480,20,False,
C_2481,1,False,
C_2482,3,False,
C_2483,16,False,
C_2484,8,False,
C_2485,20,False,
C_2486,4,False,
C_2487,18,False,
C_2488,0,True,0.0
C_2489,6,False,
C_2490,7,False,
C_2491,5,False,
C_2492,3,False,
C_2493,2,False,
C_2494,10,False,
C_2495,5,False,
C_2496,2,False,
C_2497,2,False,
C_2498,6,False,
C_2499,5,False,
C_2500,1,False,
C_2501,0,True,0.0
C_2502,2,False,
C_2503,7,False,
C_2504,20,False,
C_2505,5,False,
C_2506,8,False,
C_2507,7,False,
C_2508,14,False,
C_2509,20,False,
C_2510,9,False,
C_2511,1,False,
C_2512,2,False,
C_2513,3,False,
C_2514,19,False,
C_2515,6,False,
C_2516,1,False,
C_2517,6,False,
C_2518,1,False,
C_2519,20,False,
C_2520,6,False,
C_2521,6,False,
C_2522,8,False,
C_2523,6,False,
C_2524,5,False,
C_2525,6,False,
C_2526,5,False,
C_2527,3,False,
C_2528,6,False,
C_2529,6,False,
C_2530,6,False,
C_2531,2,False,
C_2532,2,False,
C_2533,5,False,
C_2534,6,False,
C_2535,6,False,
C_2536,3,False,
C_2537,5,False,
C_2538,6,False,
C_2539,1,False,
C_2540,6,False,
C_2541,2,False,
C_2542,2,False,
C_2543,3,False,
C_2544,6,False,
C_2545,4,False,
C_2546,3,False,
C_2547,5,False,
C_2548,1,False,
C_2549,5,False,
C_2550,4,False,
C_2551,6,False,
C_2552,3,False,
C_2553,6,False,
C_2554,6,False,
C_2555,6,False,
C_2556,2,False,
C_2557,6,False,
C_2558,1,False,
C_2559,20,False,
C_2560,3,False,
C_2561,1,False,
C_2562,3,False,
C_2563,6,False,
C_2564,6,False,
C_2565,2,False,
C_2566,6,False,
C_2567,6,False,
C_2568,6,False,
C_2569,1,False,
C_2570,2,False,
C_2571,5,False,
C_2572,2,False,
C_2573,5,False,
C_2574,6,False,
C_2575,6,False,
C_2576,2,False,
C_2577,6,False,
C_2578,6,False,
C_2579,6,False,
C_2580,6,False,
C_2581,6,False,
C_2582,6,False,
C_2583,7,False,
C_2584,6,False,
C_2585,0,True,0.0
C_2586,5,False,
C_2587,2,False,
C_2588,1,False,
C_2589,6,False,
C_2590,3,False,
C_2591,1,False,
C_2592,6,False,
C_2593,4,False,
C_2594,6,False,
C_2595,5,False,
C_2596,2,False,
C_2597,6,False,
C_2598,0,True,0.0
C_2599,2,False,
C_2600,6,False,
C_2601,4,False,
C_2602,6,False,
C_2603,6,False,
C_2604,3,False,
C_2605,6,False,
C_2606,1,False,
C_2607,3,False,
C_2608,6,False,
C_2609,6,False,
C_2610,3,False,
C_2611,4,False,
C_2612,4,False,
C_2613,2,False,
C_2614,14,False,
C_2615,4,False,
C_2616,4,False,
C_2617,6,False,
C_2618,1,False,
C_2619,4,False,
C_2620,5,False,
C_2621,1,False,
C_2622,6,False,
C_2623,3,False,
C_2624,2,False,
C_2625,6,False,
C_2626,5,False,
C_2627,5,False,
C_2628,8,False,
C_2629,6,False,
C_2630,4,False,
C_2631,0,True,0.0
C_2632,2,False,
C_2633,6,False,
C_2634,5,False,
C_2635,6,False,
C_2636,2,False,
C_2637,3,False,
C_2638,2,False,
C_2639,20,False,
C_2640,6,False,
C_2641,14,False,
C_2642,6,False,
C_2643,5,False,
C_2644,7,False,
C_2645,6,False,
C_2646,0,True,0.0
C_2647,4,False,
C_2648,4,False,
C_2649,11,False,
C_2650,1,False,
C_2651,4,False,
C_2652,3,False,
C_2653,2,False,
C_2654,5,False,
C_2655,0,True,0.0
C_2656,5,False,
C_2657,3,False,
C_2658,6,False,
C_2659,1,False,
C_2660,19,False,
C_2661,6,False,
C_2662,5,False,
C_2663,5,False,
C_2664,6,False,
C_2665,6,False,
C_2666,2,False,
C_2667,4,False,
C_2668,6,False,
C_2669,4,False,
C_2670,6,False,
C_2671,19,False,
C_2672,7,False,
C_2673,3,False,
C_2674,6,False,
C_2675,1,False,
C_2676,5,False,
C_2677,4,False,
C_2678,3,False,
C_2679,1,False,
C_2680,2,False,
C_2681,8,False,
C_2682,4,False,
C_2683,5,False,
C_2684,4,False,
C_2685,6,False,
C_2686,12,False,
C_2687,4,False,
C_2688,6,False,
C_2689,6,False,
C_2690,4,False,
C_2691,3,False,
C_2692,2,False,
C_2693,3,False,
C_2694,3,False,
C_2695,4,False,
C_2696,6,False,
C_2697,2,False,
C_2698,3,False,
C_2699,6,False,
C_2700,6,False,
C_2701,6,False,
C_2702,1,False,
C_2703,4,False,
C_2704,1,False,
C_2705,6,False,
C_2706,0,True,0.0
C_2707,6,False,
C_2708,6,False,
C_2709,4,False,
C_2710,2,False,
C_2711,0,True,0.0
C_2712,5,False,
C_2713,2,False,
C_2714,9,False,
C_2715,3,False,
C_2716,1,False,
C_2717,2,False,
C_2718,1,False,
C_2719,1,False,
C_2720,5,False,
C_2721,1,False,
C_2722,20,False,
C_2723,3,False,
C_2724,4,False,
C_2725,5,False,
C_2726,1,False,
C_2727,2,False,
C_2728,12,False,
C_2729,5,False,
C_2730,4,False,
C_2731,4,False,
C_2732,5,False,
C_2733,6,False,
C_2734,2,False,
C_2735,5,False,
C_2736,3,False,
C_2737,6,False,
C_2738,20,False,
C_2739,6,False,
C_2740,5,False,
C_2741,20,False,
C_2742,3,False,
C_2743,2,False,
C_2744,6,False,
C_2745,6,False,
C_2746,5,False,
C_2747,3,False,
C_2748,4,False,
C_2749,5,False,
C_2750,3,False,
C_2751,20,False,
C_2752,20,False,
C_2753,5,False,
C_2754,3,False,
C_2755,8,False,
C_2756,20,False,
C_2757,20,False,
C_2758,2,False,
C_2759,7,False,
C_2760,5,False,
C_2761,4,False,
C_2762,2,False,
C_2763,1,False,
C_2764,5,False,
C_2765,5,False,
C_2766,2,False,
C_2767,5,False,
C_2768,5,False,
C_2769,5,False,
C_2770,4,False,
C_2771,5,False,
C_2772,11,False,
C_2773,5,False,
C_2774,2,False,
C_2775,5,False,
C_2776,3,False,
C_2777,5,False,
C_2778,1,False,
C_2779,5,False,
C_2780,16,False,
C_2781,5,False,
C_2782,0,True,0.0
C_2783,3,False,
C_2784,2,False,
C_2785,5,False,
C_2786,5,False,
C_2787,5,False,
C_2788,5,False,
C_2789,3,False,
C_2790,5,False,
C_2791,5,False,
C_2792,1,False,
C_2793,7,False,
C_2794,2,False,
C_2795,9,False,
C_2796,0,True,0.0
C_2797,1,False,
C_2798,1,False,
C_2799,2,False,
C_2800,5,False,
C_2801,1,False,
C_2802,2,False,
C_2803,5,False,
C_2804,3,False,
C_2805,4,False,
C_2806,3,False,
C_2807,5,False,
C_2808,5,False,
C_2809,5,False,
C_2810,5,False,
C_2811,5,False,
C_2812,14,False,
C_2813,4,False,
C_2814,1,False,
C_2815,3,False,
C_2816,1,False,
C_2817,8,False,
C_2818,1,False,
C_2819,5,False,
C_2820,4,False,
C_2821,5,False,
C_2822,2,False,
C_2823,4,False,
C_2824,2,False,
C_2825,5,False,
C_2826,5,False,
C_2827,7,False,
C_2828,3,False,
C_2829,18,False,
C_2830,5,False,
C_2831,5,False,
C_2832,4,False,
C_2833,5,False,
C_2834,3,False,
